Date,Close,Volume
2022-09-27 09:30:00-04:00,286.1700134277344,4542909
2022-09-27 09:35:00-04:00,286.9309997558594,1790771
2022-09-27 09:40:00-04:00,286.9200134277344,1497181
2022-09-27 09:45:00-04:00,286.5799865722656,1764070
2022-09-27 09:50:00-04:00,287.1000061035156,1389756
2022-09-27 09:55:00-04:00,287.37030029296875,980510
2022-09-27 10:00:00-04:00,285.2850036621094,1420421
2022-09-27 10:05:00-04:00,284.7500915527344,1210157
2022-09-27 10:10:00-04:00,286.5299987792969,943845
2022-09-27 10:15:00-04:00,286.7200012207031,947657
2022-09-27 10:20:00-04:00,286.9700012207031,616660
2022-09-27 10:25:00-04:00,285.9949951171875,841222
2022-09-27 10:30:00-04:00,286.6416931152344,673887
2022-09-27 10:35:00-04:00,286.55999755859375,1161496
2022-09-27 10:40:00-04:00,287.8599853515625,769720
2022-09-27 10:45:00-04:00,288.2915954589844,966892
2022-09-27 10:50:00-04:00,287.8800048828125,925921
2022-09-27 10:55:00-04:00,288.25,598788
2022-09-27 11:00:00-04:00,287.3799133300781,1005021
2022-09-27 11:05:00-04:00,287.9996032714844,537560
2022-09-27 11:10:00-04:00,287.5899963378906,462431
2022-09-27 11:15:00-04:00,287.8299865722656,608153
2022-09-27 11:20:00-04:00,286.8550109863281,609534
2022-09-27 11:25:00-04:00,284.9100036621094,1107968
2022-09-27 11:30:00-04:00,285.54998779296875,794322
2022-09-27 11:35:00-04:00,285.093505859375,551659
2022-09-27 11:40:00-04:00,284.8699951171875,496216
2022-09-27 11:45:00-04:00,284.82000732421875,385005
2022-09-27 11:50:00-04:00,283.5199890136719,758341
2022-09-27 11:55:00-04:00,282.18560791015625,882417
2022-09-27 12:00:00-04:00,282.0,1152221
2022-09-27 12:05:00-04:00,281.0849914550781,630472
2022-09-27 12:10:00-04:00,279.9800109863281,1143146
2022-09-27 12:15:00-04:00,278.2900085449219,795482
2022-09-27 12:20:00-04:00,278.8940124511719,733125
2022-09-27 12:25:00-04:00,279.9469909667969,1003863
2022-09-27 12:30:00-04:00,280.0920104980469,520349
2022-09-27 12:35:00-04:00,279.1650085449219,509941
2022-09-27 12:40:00-04:00,279.82000732421875,457725
2022-09-27 12:45:00-04:00,279.8599853515625,398026
2022-09-27 12:50:00-04:00,280.2200012207031,515790
2022-09-27 12:55:00-04:00,280.4049987792969,538356
2022-09-27 13:00:00-04:00,278.7200012207031,582828
2022-09-27 13:05:00-04:00,278.80999755859375,529066
2022-09-27 13:10:00-04:00,279.1625061035156,461360
2022-09-27 13:15:00-04:00,279.29998779296875,383473
2022-09-27 13:20:00-04:00,279.0299987792969,246064
2022-09-27 13:25:00-04:00,279.1600036621094,352751
2022-09-27 13:30:00-04:00,279.17999267578125,288561
2022-09-27 13:35:00-04:00,278.0989990234375,329294
2022-09-27 13:40:00-04:00,277.9700012207031,588345
2022-09-27 13:45:00-04:00,278.1499938964844,392397
2022-09-27 13:50:00-04:00,278.2099914550781,263136
2022-09-27 13:55:00-04:00,278.8999938964844,463141
2022-09-27 14:00:00-04:00,279.7699890136719,764064
2022-09-27 14:05:00-04:00,279.5169982910156,398763
2022-09-27 14:10:00-04:00,278.4898986816406,449869
2022-09-27 14:15:00-04:00,278.2611999511719,359582
2022-09-27 14:20:00-04:00,278.95001220703125,406551
2022-09-27 14:25:00-04:00,279.1328125,371428
2022-09-27 14:30:00-04:00,278.739990234375,371460
2022-09-27 14:35:00-04:00,280.29901123046875,547120
2022-09-27 14:40:00-04:00,280.9700012207031,1046720
2022-09-27 14:45:00-04:00,281.94049072265625,682505
2022-09-27 14:50:00-04:00,281.42498779296875,440779
2022-09-27 14:55:00-04:00,281.6600036621094,506307
2022-09-27 15:00:00-04:00,281.6700134277344,731296
2022-09-27 15:05:00-04:00,282.54998779296875,879315
2022-09-27 15:10:00-04:00,282.4538879394531,521201
2022-09-27 15:15:00-04:00,282.635009765625,624121
2022-09-27 15:20:00-04:00,282.2200012207031,453834
2022-09-27 15:25:00-04:00,281.84130859375,460051
2022-09-27 15:30:00-04:00,281.3500061035156,580243
2022-09-27 15:35:00-04:00,281.0299987792969,537875
2022-09-27 15:40:00-04:00,282.0299987792969,567000
2022-09-27 15:45:00-04:00,282.4599914550781,722779
2022-09-27 15:50:00-04:00,283.3294982910156,1204139
2022-09-27 15:55:00-04:00,283.0199890136719,1438818
